Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2013-12-30T02:30:00+01:00;30/12/2013;02:30;;;;;;59156;Définitif;
2013-12-30T02:00:00+01:00;30/12/2013;02:00;62383;Définitif;4936;Définitif;67319;59558;Définitif;126877
2013-12-30T01:30:00+01:00;30/12/2013;01:30;;;;;;59985;Définitif;
2013-12-30T01:00:00+01:00;30/12/2013;01:00;61154;Définitif;4761;Définitif;65915;60184;Définitif;126099
2013-12-30T00:30:00+01:00;30/12/2013;00:30;;;;;;62552;Définitif;
2013-12-30T00:00:00+01:00;30/12/2013;00:00;60525;Définitif;4700;Définitif;65225;64163;Définitif;129388
2013-12-29T23:30:00+01:00;29/12/2013;23:30;;;;;;64197;Définitif;
2013-12-29T23:00:00+01:00;29/12/2013;23:00;60376;Définitif;4759;Définitif;65135;65055;Définitif;130190
2013-12-29T22:30:00+01:00;29/12/2013;22:30;;;;;;62082;Définitif;
2013-12-29T22:00:00+01:00;29/12/2013;22:00;64186;Définitif;5175;Définitif;69361;61358;Définitif;130719
2013-12-29T21:30:00+01:00;29/12/2013;21:30;;;;;;62279;Définitif;
2013-12-29T21:00:00+01:00;29/12/2013;21:00;68615;Définitif;5554;Définitif;74169;63452;Définitif;137621
2013-12-29T20:30:00+01:00;29/12/2013;20:30;;;;;;64357;Définitif;
2013-12-29T20:00:00+01:00;29/12/2013;20:00;70526;Définitif;5726;Définitif;76252;65481;Définitif;141733
2013-12-29T19:30:00+01:00;29/12/2013;19:30;;;;;;65585;Définitif;
2013-12-29T19:00:00+01:00;29/12/2013;19:00;71224;Définitif;5810;Définitif;77034;65168;Définitif;142202
2013-12-29T18:30:00+01:00;29/12/2013;18:30;;;;;;63614;Définitif;
2013-12-29T18:00:00+01:00;29/12/2013;18:00;70645;Définitif;5803;Définitif;76448;61684;Définitif;138132
2013-12-29T17:30:00+01:00;29/12/2013;17:30;;;;;;58217;Définitif;
2013-12-29T17:00:00+01:00;29/12/2013;17:00;68613;Définitif;5566;Définitif;74179;54935;Définitif;129114
2013-12-29T16:30:00+01:00;29/12/2013;16:30;;;;;;53863;Définitif;
2013-12-29T16:00:00+01:00;29/12/2013;16:00;64731;Définitif;5119;Définitif;69850;53856;Définitif;123706
2013-12-29T15:30:00+01:00;29/12/2013;15:30;;;;;;54329;Définitif;
2013-12-29T15:00:00+01:00;29/12/2013;15:00;61776;Définitif;4920;Définitif;66696;55119;Définitif;121815
2013-12-29T14:30:00+01:00;29/12/2013;14:30;;;;;;56926;Définitif;
2013-12-29T14:00:00+01:00;29/12/2013;14:00;61768;Définitif;5043;Définitif;66811;57838;Définitif;124649
2013-12-29T13:30:00+01:00;29/12/2013;13:30;;;;;;59474;Définitif;
2013-12-29T13:00:00+01:00;29/12/2013;13:00;63603;Définitif;5262;Définitif;68865;61794;Définitif;130659
2013-12-29T12:30:00+01:00;29/12/2013;12:30;;;;;;61242;Définitif;
2013-12-29T12:00:00+01:00;29/12/2013;12:00;66963;Définitif;5602;Définitif;72565;60554;Définitif;133119
2013-12-29T11:30:00+01:00;29/12/2013;11:30;;;;;;60163;Définitif;
2013-12-29T11:00:00+01:00;29/12/2013;11:00;71021;Définitif;5852;Définitif;76873;59867;Définitif;136740
2013-12-29T10:30:00+01:00;29/12/2013;10:30;;;;;;59531;Définitif;
2013-12-29T10:00:00+01:00;29/12/2013;10:00;73735;Définitif;6062;Définitif;79797;58629;Définitif;138426
2013-12-29T09:30:00+01:00;29/12/2013;09:30;;;;;;57627;Définitif;
2013-12-29T09:00:00+01:00;29/12/2013;09:00;75686;Définitif;6191;Définitif;81877;56334;Définitif;138211
2013-12-29T08:30:00+01:00;29/12/2013;08:30;;;;;;55670;Définitif;
2013-12-29T08:00:00+01:00;29/12/2013;08:00;74984;Définitif;6170;Définitif;81154;54905;Définitif;136059
2013-12-29T07:30:00+01:00;29/12/2013;07:30;;;;;;54172;Définitif;
2013-12-29T07:00:00+01:00;29/12/2013;07:00;74147;Définitif;6116;Définitif;80263;53287;Définitif;133550
2013-12-29T06:30:00+01:00;29/12/2013;06:30;;;;;;52881;Définitif;
2013-12-29T06:00:00+01:00;29/12/2013;06:00;73524;Définitif;6104;Définitif;79628;52069;Définitif;131697
2013-12-29T05:30:00+01:00;29/12/2013;05:30;;;;;;51904;Définitif;
2013-12-29T05:00:00+01:00;29/12/2013;05:00;64146;Définitif;5030;Définitif;69176;51409;Définitif;120585
2013-12-29T04:30:00+01:00;29/12/2013;04:30;;;;;;51844;Définitif;
2013-12-29T04:00:00+01:00;29/12/2013;04:00;59572;Définitif;4548;Définitif;64120;52476;Définitif;116596
2013-12-29T03:30:00+01:00;29/12/2013;03:30;;;;;;53731;Définitif;
2013-12-29T03:00:00+01:00;29/12/2013;03:00;57737;Définitif;4352;Définitif;62089;55176;Définitif;117265
2013-12-29T02:30:00+01:00;29/12/2013;02:30;;;;;;57288;Définitif;
2013-12-29T02:00:00+01:00;29/12/2013;02:00;56899;Définitif;4241;Définitif;61140;57755;Définitif;118895
2013-12-29T01:30:00+01:00;29/12/2013;01:30;;;;;;58339;Définitif;
2013-12-29T01:00:00+01:00;29/12/2013;01:00;56280;Définitif;4157;Définitif;60437;58578;Définitif;119015
2013-12-29T00:30:00+01:00;29/12/2013;00:30;;;;;;61160;Définitif;
2013-12-29T00:00:00+01:00;29/12/2013;00:00;55941;Définitif;4209;Définitif;60150;62624;Définitif;122774
2013-12-28T23:30:00+01:00;28/12/2013;23:30;;;;;;62633;Définitif;
2013-12-28T23:00:00+01:00;28/12/2013;23:00;56376;Définitif;4335;Définitif;60711;63361;Définitif;124072
2013-12-28T22:30:00+01:00;28/12/2013;22:30;;;;;;60380;Définitif;
2013-12-28T22:00:00+01:00;28/12/2013;22:00;60267;Définitif;4788;Définitif;65055;59451;Définitif;124506
2013-12-28T21:30:00+01:00;28/12/2013;21:30;;;;;;60507;Définitif;
2013-12-28T21:00:00+01:00;28/12/2013;21:00;64525;Définitif;5113;Définitif;69638;61782;Définitif;131420
2013-12-28T20:30:00+01:00;28/12/2013;20:30;;;;;;63119;Définitif;
2013-12-28T20:00:00+01:00;28/12/2013;20:00;66410;Définitif;5346;Définitif;71756;64716;Définitif;136472
2013-12-28T19:30:00+01:00;28/12/2013;19:30;;;;;;65884;Définitif;
2013-12-28T19:00:00+01:00;28/12/2013;19:00;67451;Définitif;5435;Définitif;72886;66185;Définitif;139071
2013-12-28T18:30:00+01:00;28/12/2013;18:30;;;;;;64965;Définitif;
2013-12-28T18:00:00+01:00;28/12/2013;18:00;67201;Définitif;5455;Définitif;72656;63708;Définitif;136364
2013-12-28T17:30:00+01:00;28/12/2013;17:30;;;;;;61255;Définitif;
2013-12-28T17:00:00+01:00;28/12/2013;17:00;65925;Définitif;5319;Définitif;71244;58811;Définitif;130055
2013-12-28T16:30:00+01:00;28/12/2013;16:30;;;;;;58257;Définitif;
2013-12-28T16:00:00+01:00;28/12/2013;16:00;63992;Définitif;5081;Définitif;69073;58193;Définitif;127266
2013-12-28T15:30:00+01:00;28/12/2013;15:30;;;;;;58726;Définitif;
2013-12-28T15:00:00+01:00;28/12/2013;15:00;62703;Définitif;4871;Définitif;67574;59253;Définitif;126827
2013-12-28T14:30:00+01:00;28/12/2013;14:30;;;;;;60635;Définitif;
2013-12-28T14:00:00+01:00;28/12/2013;14:00;61933;Définitif;4953;Définitif;66886;60879;Définitif;127765
2013-12-28T13:30:00+01:00;28/12/2013;13:30;;;;;;62196;Définitif;
2013-12-28T13:00:00+01:00;28/12/2013;13:00;62705;Définitif;5101;Définitif;67806;63784;Définitif;131590
2013-12-28T12:30:00+01:00;28/12/2013;12:30;;;;;;62655;Définitif;
2013-12-28T12:00:00+01:00;28/12/2013;12:00;64827;Définitif;5264;Définitif;70091;61721;Définitif;131812
2013-12-28T11:30:00+01:00;28/12/2013;11:30;;;;;;61007;Définitif;
2013-12-28T11:00:00+01:00;28/12/2013;11:00;66797;Définitif;5372;Définitif;72169;60269;Définitif;132438
2013-12-28T10:30:00+01:00;28/12/2013;10:30;;;;;;59789;Définitif;
2013-12-28T10:00:00+01:00;28/12/2013;10:00;68235;Définitif;5361;Définitif;73596;58944;Définitif;132540
2013-12-28T09:30:00+01:00;28/12/2013;09:30;;;;;;57645;Définitif;
2013-12-28T09:00:00+01:00;28/12/2013;09:00;69056;Définitif;5367;Définitif;74423;56177;Définitif;130600
2013-12-28T08:30:00+01:00;28/12/2013;08:30;;;;;;55323;Définitif;
2013-12-28T08:00:00+01:00;28/12/2013;08:00;68583;Définitif;5283;Définitif;73866;54321;Définitif;128187
2013-12-28T07:30:00+01:00;28/12/2013;07:30;;;;;;53131;Définitif;
2013-12-28T07:00:00+01:00;28/12/2013;07:00;67857;Définitif;5228;Définitif;73085;51894;Définitif;124979
2013-12-28T06:30:00+01:00;28/12/2013;06:30;;;;;;51264;Définitif;
2013-12-28T06:00:00+01:00;28/12/2013;06:00;67825;Définitif;5273;Définitif;73098;50056;Définitif;123154
2013-12-28T05:30:00+01:00;28/12/2013;05:30;;;;;;49608;Définitif;
2013-12-28T05:00:00+01:00;28/12/2013;05:00;58608;Définitif;4185;Définitif;62793;49058;Définitif;111851
2013-12-28T04:30:00+01:00;28/12/2013;04:30;;;;;;49323;Définitif;
2013-12-28T04:00:00+01:00;28/12/2013;04:00;53776;Définitif;3731;Définitif;57507;49921;Définitif;107428
2013-12-28T03:30:00+01:00;28/12/2013;03:30;;;;;;51068;Définitif;
2013-12-28T03:00:00+01:00;28/12/2013;03:00;51560;Définitif;3562;Définitif;55122;52469;Définitif;107591
2013-12-28T02:30:00+01:00;28/12/2013;02:30;;;;;;54452;Définitif;
2013-12-28T02:00:00+01:00;28/12/2013;02:00;50455;Définitif;3524;Définitif;53979;55154;Définitif;109133
2013-12-28T01:30:00+01:00;28/12/2013;01:30;;;;;;55699;Définitif;
2013-12-28T01:00:00+01:00;28/12/2013;01:00;50086;Définitif;3507;Définitif;53593;56158;Définitif;109751
2013-12-28T00:30:00+01:00;28/12/2013;00:30;;;;;;59001;Définitif;
2013-12-28T00:00:00+01:00;28/12/2013;00:00;50279;Définitif;3546;Définitif;53825;60976;Définitif;114801
2013-12-27T23:30:00+01:00;27/12/2013;23:30;;;;;;61048;Définitif;
2013-12-27T23:00:00+01:00;27/12/2013;23:00;51002;Définitif;3632;Définitif;54634;61969;Définitif;116603
2013-12-27T22:30:00+01:00;27/12/2013;22:30;;;;;;59361;Définitif;
2013-12-27T22:00:00+01:00;27/12/2013;22:00;54477;Définitif;4021;Définitif;58498;58845;Définitif;117343
2013-12-27T21:30:00+01:00;27/12/2013;21:30;;;;;;60283;Définitif;
2013-12-27T21:00:00+01:00;27/12/2013;21:00;59150;Définitif;4358;Définitif;63508;61792;Définitif;125300
2013-12-27T20:30:00+01:00;27/12/2013;20:30;;;;;;63408;Définitif;
2013-12-27T20:00:00+01:00;27/12/2013;20:00;61903;Définitif;4601;Définitif;66504;65283;Définitif;131787
2013-12-27T19:30:00+01:00;27/12/2013;19:30;;;;;;66851;Définitif;
2013-12-27T19:00:00+01:00;27/12/2013;19:00;64070;Définitif;4779;Définitif;68849;67508;Définitif;136357
2013-12-27T18:30:00+01:00;27/12/2013;18:30;;;;;;66717;Définitif;
2013-12-27T18:00:00+01:00;27/12/2013;18:00;64912;Définitif;4802;Définitif;69714;65796;Définitif;135510
2013-12-27T17:30:00+01:00;27/12/2013;17:30;;;;;;63388;Définitif;
2013-12-27T17:00:00+01:00;27/12/2013;17:00;65099;Définitif;4710;Définitif;69809;60815;Définitif;130624
2013-12-27T16:30:00+01:00;27/12/2013;16:30;;;;;;59972;Définitif;
2013-12-27T16:00:00+01:00;27/12/2013;16:00;64162;Définitif;4266;Définitif;68428;59984;Définitif;128412
2013-12-27T15:30:00+01:00;27/12/2013;15:30;;;;;;60593;Définitif;
2013-12-27T15:00:00+01:00;27/12/2013;15:00;63215;Définitif;3965;Définitif;67180;61546;Définitif;128726
2013-12-27T14:30:00+01:00;27/12/2013;14:30;;;;;;63244;Définitif;
2013-12-27T14:00:00+01:00;27/12/2013;14:00;64038;Définitif;4021;Définitif;68059;63816;Définitif;131875
2013-12-27T13:30:00+01:00;27/12/2013;13:30;;;;;;64817;Définitif;
2013-12-27T13:00:00+01:00;27/12/2013;13:00;66284;Définitif;4456;Définitif;70740;66622;Définitif;137362
2013-12-27T12:30:00+01:00;27/12/2013;12:30;;;;;;66345;Définitif;
2013-12-27T12:00:00+01:00;27/12/2013;12:00;69910;Définitif;4968;Définitif;74878;66178;Définitif;141056
2013-12-27T11:30:00+01:00;27/12/2013;11:30;;;;;;65783;Définitif;
2013-12-27T11:00:00+01:00;27/12/2013;11:00;73136;Définitif;5582;Définitif;78718;65409;Définitif;144127
2013-12-27T10:30:00+01:00;27/12/2013;10:30;;;;;;65483;Définitif;
2013-12-27T10:00:00+01:00;27/12/2013;10:00;74823;Définitif;6020;Définitif;80843;65030;Définitif;145873
2013-12-27T09:30:00+01:00;27/12/2013;09:30;;;;;;64477;Définitif;
2013-12-27T09:00:00+01:00;27/12/2013;09:00;76276;Définitif;6385;Définitif;82661;63507;Définitif;146168
2013-12-27T08:30:00+01:00;27/12/2013;08:30;;;;;;62855;Définitif;
2013-12-27T08:00:00+01:00;27/12/2013;08:00;77387;Définitif;6570;Définitif;83957;62169;Définitif;146126
2013-12-27T07:30:00+01:00;27/12/2013;07:30;;;;;;60497;Définitif;
2013-12-27T07:00:00+01:00;27/12/2013;07:00;78687;Définitif;6645;Définitif;85332;58628;Définitif;143960
2013-12-27T06:30:00+01:00;27/12/2013;06:30;;;;;;57270;Définitif;
2013-12-27T06:00:00+01:00;27/12/2013;06:00;80078;Définitif;6753;Définitif;86831;55256;Définitif;142087
2013-12-27T05:30:00+01:00;27/12/2013;05:30;;;;;;54261;Définitif;
2013-12-27T05:00:00+01:00;27/12/2013;05:00;69124;Définitif;5400;Définitif;74524;53119;Définitif;127643
2013-12-27T04:30:00+01:00;27/12/2013;04:30;;;;;;53123;Définitif;
2013-12-27T04:00:00+01:00;27/12/2013;04:00;62410;Définitif;4753;Définitif;67163;53419;Définitif;120582
2013-12-27T03:30:00+01:00;27/12/2013;03:30;;;;;;54551;Définitif;
2013-12-27T03:00:00+01:00;27/12/2013;03:00;59677;Définitif;4509;Définitif;64186;55731;Définitif;119917
2013-12-27T02:30:00+01:00;27/12/2013;02:30;;;;;;57657;Définitif;
2013-12-27T02:00:00+01:00;27/12/2013;02:00;58479;Définitif;4447;Définitif;62926;58036;Définitif;120962
2013-12-27T01:30:00+01:00;27/12/2013;01:30;;;;;;58536;Définitif;
2013-12-27T01:00:00+01:00;27/12/2013;01:00;57795;Définitif;4377;Définitif;62172;58758;Définitif;120930
2013-12-27T00:30:00+01:00;27/12/2013;00:30;;;;;;61333;Définitif;
2013-12-27T00:00:00+01:00;27/12/2013;00:00;57974;Définitif;4373;Définitif;62347;63023;Définitif;125370
2013-12-26T23:30:00+01:00;26/12/2013;23:30;;;;;;63178;Définitif;
2013-12-26T23:00:00+01:00;26/12/2013;23:00;58432;Définitif;4476;Définitif;62908;64261;Définitif;127169
2013-12-26T22:30:00+01:00;26/12/2013;22:30;;;;;;61526;Définitif;
2013-12-26T22:00:00+01:00;26/12/2013;22:00;62174;Définitif;5008;Définitif;67182;60897;Définitif;128079
2013-12-26T21:30:00+01:00;26/12/2013;21:30;;;;;;62227;Définitif;
2013-12-26T21:00:00+01:00;26/12/2013;21:00;67026;Définitif;5460;Définitif;72486;63884;Définitif;136370
2013-12-26T20:30:00+01:00;26/12/2013;20:30;;;;;;65410;Définitif;
2013-12-26T20:00:00+01:00;26/12/2013;20:00;69300;Définitif;5781;Définitif;75081;67278;Définitif;142359
2013-12-26T19:30:00+01:00;26/12/2013;19:30;;;;;;68678;Définitif;
2013-12-26T19:00:00+01:00;26/12/2013;19:00;70694;Définitif;6010;Définitif;76704;68874;Définitif;145578
2013-12-26T18:30:00+01:00;26/12/2013;18:30;;;;;;67995;Définitif;
2013-12-26T18:00:00+01:00;26/12/2013;18:00;71003;Définitif;6087;Définitif;77090;66982;Définitif;144072
2013-12-26T17:30:00+01:00;26/12/2013;17:30;;;;;;64305;Définitif;
2013-12-26T17:00:00+01:00;26/12/2013;17:00;70640;Définitif;6099;Définitif;76739;61165;Définitif;137904
2013-12-26T16:30:00+01:00;26/12/2013;16:30;;;;;;60235;Définitif;
2013-12-26T16:00:00+01:00;26/12/2013;16:00;67905;Définitif;5801;Définitif;73706;60142;Définitif;133848
2013-12-26T15:30:00+01:00;26/12/2013;15:30;;;;;;60600;Définitif;
2013-12-26T15:00:00+01:00;26/12/2013;15:00;65314;Définitif;5637;Définitif;70951;61409;Définitif;132360
2013-12-26T14:30:00+01:00;26/12/2013;14:30;;;;;;62985;Définitif;
2013-12-26T14:00:00+01:00;26/12/2013;14:00;65231;Définitif;5666;Définitif;70897;63419;Définitif;134316
2013-12-26T13:30:00+01:00;26/12/2013;13:30;;;;;;64423;Définitif;
2013-12-26T13:00:00+01:00;26/12/2013;13:00;66820;Définitif;5777;Définitif;72597;66078;Définitif;138675
2013-12-26T12:30:00+01:00;26/12/2013;12:30;;;;;;65881;Définitif;
2013-12-26T12:00:00+01:00;26/12/2013;12:00;69650;Définitif;6119;Définitif;75769;65478;Définitif;141247
2013-12-26T11:30:00+01:00;26/12/2013;11:30;;;;;;65064;Définitif;
2013-12-26T11:00:00+01:00;26/12/2013;11:00;72485;Définitif;6402;Définitif;78887;64530;Définitif;143417
2013-12-26T10:30:00+01:00;26/12/2013;10:30;;;;;;64385;Définitif;
2013-12-26T10:00:00+01:00;26/12/2013;10:00;74600;Définitif;6573;Définitif;81173;63730;Définitif;144903
2013-12-26T09:30:00+01:00;26/12/2013;09:30;;;;;;62811;Définitif;
2013-12-26T09:00:00+01:00;26/12/2013;09:00;75872;Définitif;6671;Définitif;82543;61504;Définitif;144047
2013-12-26T08:30:00+01:00;26/12/2013;08:30;;;;;;60657;Définitif;
2013-12-26T08:00:00+01:00;26/12/2013;08:00;75411;Définitif;6718;Définitif;82129;59509;Définitif;141638
2013-12-26T07:30:00+01:00;26/12/2013;07:30;;;;;;57750;Définitif;
2013-12-26T07:00:00+01:00;26/12/2013;07:00;75243;Définitif;6678;Définitif;81921;55914;Définitif;137835
