Date - Heure;Date;Heure;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2015-12-28T14:00:00+01:00;28/12/2015;14:00;59150;Définitif;3862;Définitif;63012;59290;Définitif;122302
2015-12-28T13:30:00+01:00;28/12/2015;13:30;;;;;;60194;Définitif;
2015-12-28T13:00:00+01:00;28/12/2015;13:00;61383;Définitif;4098;Définitif;65481;61688;Définitif;127169
2015-12-28T12:30:00+01:00;28/12/2015;12:30;;;;;;61482;Définitif;
2015-12-28T12:00:00+01:00;28/12/2015;12:00;64828;Définitif;4370;Définitif;69198;61403;Définitif;130601
2015-12-28T11:30:00+01:00;28/12/2015;11:30;;;;;;61014;Définitif;
2015-12-28T11:00:00+01:00;28/12/2015;11:00;69194;Définitif;4602;Définitif;73796;60740;Définitif;134536
2015-12-28T10:30:00+01:00;28/12/2015;10:30;;;;;;60837;Définitif;
2015-12-28T10:00:00+01:00;28/12/2015;10:00;72145;Définitif;4817;Définitif;76962;60713;Définitif;137675
2015-12-28T09:30:00+01:00;28/12/2015;09:30;;;;;;60121;Définitif;
2015-12-28T09:00:00+01:00;28/12/2015;09:00;75141;Définitif;5011;Définitif;80152;59346;Définitif;139498
2015-12-28T08:30:00+01:00;28/12/2015;08:30;;;;;;58644;Définitif;
2015-12-28T08:00:00+01:00;28/12/2015;08:00;74690;Définitif;5126;Définitif;79816;57894;Définitif;137710
2015-12-28T07:30:00+01:00;28/12/2015;07:30;;;;;;56112;Définitif;
2015-12-28T07:00:00+01:00;28/12/2015;07:00;74326;Définitif;5268;Définitif;79594;54216;Définitif;133810
2015-12-28T06:30:00+01:00;28/12/2015;06:30;;;;;;52547;Définitif;
2015-12-28T06:00:00+01:00;28/12/2015;06:00;74283;Définitif;5421;Définitif;79704;50356;Définitif;130060
2015-12-28T05:30:00+01:00;28/12/2015;05:30;;;;;;49245;Définitif;
2015-12-28T05:00:00+01:00;28/12/2015;05:00;61905;Définitif;4149;Définitif;66054;47842;Définitif;113896
2015-12-28T04:30:00+01:00;28/12/2015;04:30;;;;;;47529;Définitif;
2015-12-28T04:00:00+01:00;28/12/2015;04:00;54456;Définitif;3517;Définitif;57973;47482;Définitif;105455
2015-12-28T03:30:00+01:00;28/12/2015;03:30;;;;;;48396;Définitif;
2015-12-28T03:00:00+01:00;28/12/2015;03:00;51193;Définitif;3211;Définitif;54404;49286;Définitif;103690
2015-12-28T02:30:00+01:00;28/12/2015;02:30;;;;;;50990;Définitif;
2015-12-28T02:00:00+01:00;28/12/2015;02:00;49423;Définitif;3091;Définitif;52514;51337;Définitif;103851
2015-12-28T01:30:00+01:00;28/12/2015;01:30;;;;;;51988;Définitif;
2015-12-28T01:00:00+01:00;28/12/2015;01:00;48534;Définitif;3072;Définitif;51606;52145;Définitif;103751
2015-12-28T00:30:00+01:00;28/12/2015;00:30;;;;;;54612;Définitif;
2015-12-28T00:00:00+01:00;28/12/2015;00:00;48452;Définitif;3059;Définitif;51511;56354;Définitif;107865
2015-12-27T23:30:00+01:00;27/12/2015;23:30;;;;;;56447;Définitif;
2015-12-27T23:00:00+01:00;27/12/2015;23:00;48169;Définitif;3139;Définitif;51308;56962;Définitif;108270
2015-12-27T22:30:00+01:00;27/12/2015;22:30;;;;;;54255;Définitif;
2015-12-27T22:00:00+01:00;27/12/2015;22:00;51004;Définitif;3543;Définitif;54547;53513;Définitif;108060
2015-12-27T21:30:00+01:00;27/12/2015;21:30;;;;;;54331;Définitif;
2015-12-27T21:00:00+01:00;27/12/2015;21:00;54531;Définitif;3840;Définitif;58371;55422;Définitif;113793
2015-12-27T20:30:00+01:00;27/12/2015;20:30;;;;;;56162;Définitif;
2015-12-27T20:00:00+01:00;27/12/2015;20:00;56221;Définitif;4050;Définitif;60271;57139;Définitif;117410
2015-12-27T19:30:00+01:00;27/12/2015;19:30;;;;;;57431;Définitif;
2015-12-27T19:00:00+01:00;27/12/2015;19:00;57020;Définitif;4173;Définitif;61193;57070;Définitif;118263
2015-12-27T18:30:00+01:00;27/12/2015;18:30;;;;;;55688;Définitif;
2015-12-27T18:00:00+01:00;27/12/2015;18:00;56450;Définitif;4118;Définitif;60568;53970;Définitif;114538
2015-12-27T17:30:00+01:00;27/12/2015;17:30;;;;;;51271;Définitif;
2015-12-27T17:00:00+01:00;27/12/2015;17:00;54672;Définitif;3916;Définitif;58588;47935;Définitif;106523
2015-12-27T16:30:00+01:00;27/12/2015;16:30;;;;;;46704;Définitif;
2015-12-27T16:00:00+01:00;27/12/2015;16:00;50957;Définitif;3481;Définitif;54438;46704;Définitif;101142
2015-12-27T15:30:00+01:00;27/12/2015;15:30;;;;;;47357;Définitif;
2015-12-27T15:00:00+01:00;27/12/2015;15:00;47719;Définitif;3169;Définitif;50888;47892;Définitif;98780
2015-12-27T14:30:00+01:00;27/12/2015;14:30;;;;;;49414;Définitif;
2015-12-27T14:00:00+01:00;27/12/2015;14:00;47511;Définitif;3194;Définitif;50705;50394;Définitif;101099
2015-12-27T13:30:00+01:00;27/12/2015;13:30;;;;;;52220;Définitif;
2015-12-27T13:00:00+01:00;27/12/2015;13:00;49122;Définitif;3473;Définitif;52595;54322;Définitif;106917
2015-12-27T12:30:00+01:00;27/12/2015;12:30;;;;;;53846;Définitif;
2015-12-27T12:00:00+01:00;27/12/2015;12:00;52573;Définitif;3846;Définitif;56419;53317;Définitif;109736
2015-12-27T11:30:00+01:00;27/12/2015;11:30;;;;;;53048;Définitif;
2015-12-27T11:00:00+01:00;27/12/2015;11:00;56602;Définitif;4256;Définitif;60858;52786;Définitif;113644
2015-12-27T10:30:00+01:00;27/12/2015;10:30;;;;;;52566;Définitif;
2015-12-27T10:00:00+01:00;27/12/2015;10:00;59828;Définitif;4696;Définitif;64524;51791;Définitif;116315
2015-12-27T09:30:00+01:00;27/12/2015;09:30;;;;;;50777;Définitif;
2015-12-27T09:00:00+01:00;27/12/2015;09:00;61918;Définitif;4934;Définitif;66852;49467;Définitif;116319
2015-12-27T08:30:00+01:00;27/12/2015;08:30;;;;;;48863;Définitif;
2015-12-27T08:00:00+01:00;27/12/2015;08:00;62047;Définitif;4988;Définitif;67035;48490;Définitif;115525
2015-12-27T07:30:00+01:00;27/12/2015;07:30;;;;;;47681;Définitif;
2015-12-27T07:00:00+01:00;27/12/2015;07:00;61515;Définitif;4961;Définitif;66476;46835;Définitif;113311
2015-12-27T06:30:00+01:00;27/12/2015;06:30;;;;;;46416;Définitif;
2015-12-27T06:00:00+01:00;27/12/2015;06:00;61493;Définitif;4950;Définitif;66443;45429;Définitif;111872
2015-12-27T05:30:00+01:00;27/12/2015;05:30;;;;;;45264;Définitif;
2015-12-27T05:00:00+01:00;27/12/2015;05:00;52776;Définitif;3890;Définitif;56666;44825;Définitif;101491
2015-12-27T04:30:00+01:00;27/12/2015;04:30;;;;;;45214;Définitif;
2015-12-27T04:00:00+01:00;27/12/2015;04:00;48417;Définitif;3412;Définitif;51829;45598;Définitif;97427
2015-12-27T03:30:00+01:00;27/12/2015;03:30;;;;;;46660;Définitif;
2015-12-27T03:00:00+01:00;27/12/2015;03:00;46456;Définitif;3198;Définitif;49654;47814;Définitif;97468
2015-12-27T02:30:00+01:00;27/12/2015;02:30;;;;;;49726;Définitif;
2015-12-27T02:00:00+01:00;27/12/2015;02:00;45471;Définitif;3161;Définitif;48632;50259;Définitif;98891
2015-12-27T01:30:00+01:00;27/12/2015;01:30;;;;;;51042;Définitif;
2015-12-27T01:00:00+01:00;27/12/2015;01:00;45051;Définitif;3108;Définitif;48159;51357;Définitif;99516
2015-12-27T00:30:00+01:00;27/12/2015;00:30;;;;;;53889;Définitif;
2015-12-27T00:00:00+01:00;27/12/2015;00:00;44818;Définitif;3062;Définitif;47880;55519;Définitif;103399
2015-12-26T23:30:00+01:00;26/12/2015;23:30;;;;;;55573;Définitif;
2015-12-26T23:00:00+01:00;26/12/2015;23:00;45228;Définitif;3171;Définitif;48399;55898;Définitif;104297
2015-12-26T22:30:00+01:00;26/12/2015;22:30;;;;;;53193;Définitif;
2015-12-26T22:00:00+01:00;26/12/2015;22:00;47908;Définitif;3519;Définitif;51427;52301;Définitif;103728
2015-12-26T21:30:00+01:00;26/12/2015;21:30;;;;;;53158;Définitif;
2015-12-26T21:00:00+01:00;26/12/2015;21:00;51236;Définitif;3823;Définitif;55059;54213;Définitif;109272
2015-12-26T20:30:00+01:00;26/12/2015;20:30;;;;;;55337;Définitif;
2015-12-26T20:00:00+01:00;26/12/2015;20:00;52677;Définitif;3970;Définitif;56647;56500;Définitif;113147
2015-12-26T19:30:00+01:00;26/12/2015;19:30;;;;;;57254;Définitif;
2015-12-26T19:00:00+01:00;26/12/2015;19:00;53448;Définitif;4046;Définitif;57494;57227;Définitif;114721
2015-12-26T18:30:00+01:00;26/12/2015;18:30;;;;;;56032;Définitif;
2015-12-26T18:00:00+01:00;26/12/2015;18:00;52910;Définitif;4038;Définitif;56948;54618;Définitif;111566
2015-12-26T17:30:00+01:00;26/12/2015;17:30;;;;;;51917;Définitif;
2015-12-26T17:00:00+01:00;26/12/2015;17:00;51327;Définitif;3785;Définitif;55112;48628;Définitif;103740
2015-12-26T16:30:00+01:00;26/12/2015;16:30;;;;;;47673;Définitif;
2015-12-26T16:00:00+01:00;26/12/2015;16:00;47789;Définitif;3254;Définitif;51043;47738;Définitif;98781
2015-12-26T15:30:00+01:00;26/12/2015;15:30;;;;;;48288;Définitif;
2015-12-26T15:00:00+01:00;26/12/2015;15:00;45244;Définitif;2968;Définitif;48212;48906;Définitif;97118
2015-12-26T14:30:00+01:00;26/12/2015;14:30;;;;;;50383;Définitif;
2015-12-26T14:00:00+01:00;26/12/2015;14:00;45163;Définitif;3015;Définitif;48178;51159;Définitif;99337
2015-12-26T13:30:00+01:00;26/12/2015;13:30;;;;;;52656;Définitif;
2015-12-26T13:00:00+01:00;26/12/2015;13:00;46989;Définitif;3300;Définitif;50289;54316;Définitif;104605
2015-12-26T12:30:00+01:00;26/12/2015;12:30;;;;;;53817;Définitif;
2015-12-26T12:00:00+01:00;26/12/2015;12:00;50169;Définitif;3708;Définitif;53877;53325;Définitif;107202
2015-12-26T11:30:00+01:00;26/12/2015;11:30;;;;;;53041;Définitif;
2015-12-26T11:00:00+01:00;26/12/2015;11:00;53712;Définitif;4189;Définitif;57901;52924;Définitif;110825
2015-12-26T10:30:00+01:00;26/12/2015;10:30;;;;;;53028;Définitif;
2015-12-26T10:00:00+01:00;26/12/2015;10:00;56993;Définitif;4677;Définitif;61670;52633;Définitif;114303
2015-12-26T09:30:00+01:00;26/12/2015;09:30;;;;;;51821;Définitif;
2015-12-26T09:00:00+01:00;26/12/2015;09:00;59199;Définitif;5141;Définitif;64340;50501;Définitif;114841
2015-12-26T08:30:00+01:00;26/12/2015;08:30;;;;;;49806;Définitif;
2015-12-26T08:00:00+01:00;26/12/2015;08:00;59159;Définitif;5255;Définitif;64414;49156;Définitif;113570
2015-12-26T07:30:00+01:00;26/12/2015;07:30;;;;;;48040;Définitif;
2015-12-26T07:00:00+01:00;26/12/2015;07:00;58557;Définitif;5231;Définitif;63788;46841;Définitif;110629
